date,pool_size,converged,converged_round,max_adjacent_difference_yuan,mean_adjacent_difference_yuan,min_adjacent_difference_yuan,max_slope_positive_violation,max_slope_monotone_violation_interior,boundary_slope_jump,canonical_tangent_count,effective_tangent_count,value_at_s_min_yuan,value_at_s_max_yuan,round,n_points,grid_step,new_effective_tangents,envelope_increase_yuan,max_envelope_deficit_yuan
2025-04-29,59,True,4,906.6462722,260.6428958,1.269820194,4.683015732e-07,0,0.001155848628,5,5,48280.96135,47238.38977,0,5,2400,-1,-1,0
2025-04-29,59,True,4,536.8800281,130.3214479,0.1946244057,4.683015732e-07,0,0.0002872797031,9,9,48280.96135,47238.38977,1,9,1200,4,56.9667387,0
2025-04-29,59,True,4,283.0031942,65.16072395,0.07349145879,4.683015732e-07,0,0.0001257490125,17,17,48280.96135,47238.38977,2,17,600,8,21.55142297,0
2025-04-29,59,True,4,141.5028733,32.58036198,0.03623890287,4.683015732e-07,0,0.0001234416025,33,33,48280.96135,47238.38977,3,33,300,16,14.3170181,0
2025-04-29,59,True,4,70.75270735,16.29018099,0.01802183911,4.683015732e-07,0,0.0001206306997,63,63,48280.96135,47238.38977,4,65,150,30,3.563006042,7.275957614e-12
2025-04-30,60,True,4,943.1806481,275.6169341,1.471824555,4.976823387e-07,0,0.001204619007,5,5,48206.5083,47104.04056,0,5,2400,-1,-1,0
2025-04-30,60,True,4,544.7563119,137.8084671,0.2745975387,4.976823387e-07,0,0.0007511494356,9,9,48206.5083,47104.04056,1,9,1200,4,52.23826926,0
2025-04-30,60,True,4,283.009741,68.90423353,0.07858647768,4.976823387e-07,0,0.0001334714691,17,17,48206.5083,47104.04056,2,17,600,8,25.02671244,0
2025-04-30,60,True,4,141.5094162,34.45211677,0.03891263458,4.976823387e-07,0,0.0001320344215,33,33,48206.5083,47104.04056,3,33,300,16,12.34415924,0
2025-04-30,60,True,4,70.75925025,17.22605838,0.01923852768,4.976823387e-07,0,0.0001306881338,63,63,48206.5083,47104.04056,4,65,150,30,2.912691356,7.275957614e-12
2025-05-01,30,True,4,740.2092817,186.6529235,1.537555363e-07,4.267656819e-07,0,4.267016166e-07,5,5,46266.09448,45519.48278,0,5,2400,-1,-1,0
2025-05-01,30,True,4,528.4398199,93.32646175,6.042682799e-08,4.267656819e-07,0,4.267016166e-07,8,8,46266.09448,45519.48278,1,9,1200,3,57.5524685,0
2025-05-01,30,True,4,278.9116477,46.66323088,3.843160812e-08,4.267656819e-07,0,4.267016166e-07,12,12,46266.09448,45519.48278,2,17,600,4,12.62822328,7.275957614e-12
2025-05-01,30,True,4,141.5056573,23.33161544,1.92085281e-08,4.267656819e-07,0,4.267016166e-07,21,21,46266.09448,45519.48278,3,33,300,9,1.636276345,7.275957614e-12
2025-05-01,30,True,4,70.75549131,11.66580772,9.596988093e-09,4.267656819e-07,0,4.267016166e-07,34,34,46266.09448,45519.48278,4,65,150,13,12.17244888,2.182787284e-11
2025-05-02,31,True,4,400.2848929,182.8067885,86.50488654,4.594125871e-07,0,0.03803133981,5,5,25414.12612,24682.89897,0,5,2400,-1,-1,0
2025-05-02,31,True,4,322.8411792,91.40339423,41.72257547,4.594125871e-07,0,0.03676906293,9,9,25414.12612,24682.89897,1,9,1200,4,13.9386384,0
2025-05-02,31,True,4,231.8545381,45.70169711,20.24047986,4.594125871e-07,0,0.03477093255,17,17,25414.12612,24682.89897,2,17,600,8,48.95482116,0
2025-05-02,31,True,4,132.9280462,22.85084856,10.00811775,4.594125871e-07,0,0.03369519039,33,33,25414.12612,24682.89897,3,33,300,16,11.06914042,0
2025-05-02,31,True,4,70.36409383,11.42542428,4.972503449,4.594125871e-07,0,0.0333953351,65,65,25414.12612,24682.89897,4,65,150,32,2.303830421,3.637978807e-12
2025-05-03,32,True,4,385.486909,169.3064127,76.53783059,6.242476678e-07,0,0.03514399618,5,5,25919.00053,25241.77488,0,5,2400,-1,-1,0
2025-05-03,32,True,4,318.6302127,84.65320637,35.35998913,6.242476678e-07,0,0.03258925888,9,9,25919.00053,25241.77488,1,9,1200,4,9.76537809,0
2025-05-03,32,True,4,239.6902652,42.32660319,16.75532508,6.242476678e-07,0,0.02916554323,17,17,25919.00053,25241.77488,2,17,600,8,42.03557788,0
2025-05-03,32,True,4,133.5281223,21.16330159,8.208617238,6.242476678e-07,0,0.02803071205,33,33,25919.00053,25241.77488,3,33,300,16,13.51285833,0
2025-05-03,32,True,4,68.02702525,10.5816508,4.092202514,6.242476678e-07,0,0.02736061315,65,65,25919.00053,25241.77488,4,65,150,32,3.260952025,3.637978807e-12
2025-05-04,33,True,4,757.0752971,199.4747793,1.400258043e-07,4.952368043e-07,0,4.951784612e-07,5,5,47377.95392,46580.0548,0,5,2400,-1,-1,0
2025-05-04,33,True,4,523.1917854,99.73738967,7.000926416e-08,4.952368043e-07,0,4.951784612e-07,7,7,47377.95392,46580.0548,1,9,1200,2,63.43711723,0
2025-05-04,33,True,4,275.617,49.86869484,3.500463208e-08,4.952368043e-07,0,4.951784612e-07,11,11,47377.95392,46580.0548,2,17,600,4,40.64478318,0
2025-05-04,33,True,4,141.3375532,24.93434742,1.749867806e-08,4.952368043e-07,0,4.951784612e-07,19,19,47377.95392,46580.0548,3,33,300,8,14.16724457,0
2025-05-04,33,True,4,70.75016576,12.46717371,8.745701052e-09,4.952368043e-07,0,4.951784612e-07,33,33,47377.95392,46580.0548,4,65,150,14,5.25873797,7.275957614e-12
2025-05-05,34,True,4,804.1443714,213.2565762,2.019587555e-07,4.654678647e-07,0,4.653837096e-07,5,5,47665.60398,46812.57768,0,5,2400,-1,-1,1.455191523e-11
2025-05-05,34,True,4,533.040135,106.6282881,1.009757398e-07,4.654678647e-07,0,4.653837096e-07,7,7,47665.60398,46812.57768,1,9,1200,2,59.707399,7.275957614e-12
2025-05-05,34,True,4,282.687162,53.31414408,5.048059393e-08,4.654678647e-07,0,4.653837096e-07,11,11,47665.60398,46812.57768,2,17,600,4,37.66925189,2.182787284e-11
2025-05-05,34,True,4,141.5054556,26.65707204,2.524029696e-08,4.654678647e-07,0,4.653837096e-07,19,19,47665.60398,46812.57768,3,33,300,8,9.500928184,2.182787284e-11
2025-05-05,34,True,4,70.75528942,13.32853602,1.26165105e-08,4.654678647e-07,0,4.653837096e-07,32,32,47665.60398,46812.57768,4,65,150,13,7.223630157,1.455191523e-11
2025-05-06,35,True,4,740.7013886,189.3811715,3.61178536e-08,4.840320455e-07,0,4.840170008e-07,5,5,47358.91297,46601.38829,0,5,2400,-1,-1,0
2025-05-06,35,True,4,524.2701954,94.69058573,1.80589268e-08,4.840320455e-07,0,4.840170008e-07,7,7,47358.91297,46601.38829,1,9,1200,2,60.40093572,0
2025-05-06,35,True,4,275.3352665,47.34529287,9.022187442e-09,4.840320455e-07,0,4.840170008e-07,12,12,47358.91297,46601.38829,2,17,600,5,42.77633282,0
2025-05-06,35,True,4,141.17235,23.67264643,4.511093721e-09,4.840320455e-07,0,4.840170008e-07,20,20,47358.91297,46601.38829,3,33,300,8,8.112966085,7.275957614e-12
2025-05-06,35,True,4,70.75016594,11.83632322,2.25554686e-09,4.840320455e-07,0,4.840170008e-07,34,34,47358.91297,46601.38829,4,65,150,14,1.558411368,0
2025-05-07,36,True,4,686.6387286,174.8155622,2.16299668e-07,5.300976369e-07,0,5.300075115e-07,5,5,47568.13074,46868.8685,0,5,2400,-1,-1,0
2025-05-07,36,True,4,518.6005,87.40778111,1.08149834e-07,5.300976369e-07,0,5.300075115e-07,7,7,47568.13074,46868.8685,1,9,1200,2,61.4457298,0
2025-05-07,36,True,4,271.0666805,43.70389056,5.407491699e-08,5.300976369e-07,0,5.300075115e-07,11,11,47568.13074,46868.8685,2,17,600,4,43.89962045,7.275957614e-12
2025-05-07,36,True,4,139.7478878,21.85194528,2.703745849e-08,5.300976369e-07,0,5.300075115e-07,19,19,47568.13074,46868.8685,3,33,300,8,19.49868025,7.275957614e-12
2025-05-07,36,True,4,70.69264062,10.92597264,1.351145329e-08,5.300976369e-07,0,5.300075115e-07,33,33,47568.13074,46868.8685,4,65,150,14,4.066580635,2.182787284e-11
2025-05-08,37,True,4,702.8710069,182.7848873,2.639353625e-07,5.195883193e-07,0,5.194428797e-07,5,5,48103.23948,47372.09993,0,5,2400,-1,-1,0
2025-05-08,37,True,4,521.069061,91.39244366,8.939969121e-08,5.195883193e-07,0,5.194428797e-07,7,7,48103.23948,47372.09993,1,9,1200,2,62.01244069,0
2025-05-08,37,True,4,273.6858997,45.69622183,2.131855581e-09,5.195883193e-07,0,5.194428797e-07,11,11,48103.23948,47372.09993,2,17,600,4,37.41738805,0
2025-05-08,37,True,4,140.6880688,22.84811092,4.150206223e-08,5.195883193e-07,0,5.194428797e-07,18,18,48103.23948,47372.09993,3,33,300,7,15.10663658,0
2025-05-08,37,True,4,70.73497015,11.42405546,2.180604497e-08,5.195883193e-07,0,5.194428797e-07,32,32,48103.23948,47372.09993,4,65,150,14,6.606630264,0
2025-05-09,38,True,4,855.1330439,652.6114911,457.5788824,6.621345929e-07,0,0.2240450206,5,5,31076.82256,28466.37659,0,5,2400,-1,-1,0
2025-05-09,38,True,4,471.0351228,326.3057456,206.2389703,6.621345929e-07,0,0.191310965,9,9,31076.82256,28466.37659,1,9,1200,4,45.07940792,0
2025-05-09,38,True,4,257.0172713,163.1528728,97.19111883,6.621345929e-07,0,0.1741304818,17,17,31076.82256,28466.37659,2,17,600,8,18.46742213,0
2025-05-09,38,True,4,133.5276667,81.57643639,46.86437062,6.621345929e-07,0,0.1615146167,33,33,31076.82256,28466.37659,3,33,300,16,5.164063054,0
2025-05-09,38,True,4,70.68360895,40.7882182,23.09225053,6.621345929e-07,0,0.1557517906,64,64,31076.82256,28466.37659,4,65,150,31,1.261307719,1.091393642e-11
2025-05-10,39,True,4,591.3894499,370.1847816,234.6604435,5.475902694e-07,0,0.1129457318,5,5,28465.09663,26984.35751,0,5,2400,-1,-1,0
2025-05-10,39,True,4,397.6725322,185.0923908,107.0695154,5.475902694e-07,0,0.09833306533,9,9,28465.09663,26984.35751,1,9,1200,4,20.76503095,3.637978807e-12
2025-05-10,39,True,4,257.444534,92.54619539,50.72407097,5.475902694e-07,0,0.08934143593,17,17,28465.09663,26984.35751,2,17,600,8,27.81128677,3.637978807e-12
2025-05-10,39,True,4,133.6776561,46.27309769,24.73536393,5.475902694e-07,0,0.08549108576,33,33,28465.09663,26984.35751,3,33,300,16,5.844710937,3.637978807e-12
2025-05-10,39,True,4,70.04905088,23.13654885,12.20820904,5.475902694e-07,0,0.08245281892,65,65,28465.09663,26984.35751,4,65,150,32,1.171100634,3.637978807e-12
2025-05-11,40,True,4,762.828149,210.6056753,6.168120308e-07,4.942823507e-07,0,4.940253382e-07,4,4,48490.4262,47648.0035,0,5,2400,-1,-1,2.910383046e-11
2025-05-11,40,True,4,527.3138482,105.3028376,3.083987394e-07,4.942823507e-07,0,4.940253382e-07,6,6,48490.4262,47648.0035,1,9,1200,2,55.14411238,2.910383046e-11
2025-05-11,40,True,4,279.5223014,52.65141882,1.541920938e-07,4.942823507e-07,0,4.940253382e-07,10,10,48490.4262,47648.0035,2,17,600,4,26.16185673,2.910383046e-11
2025-05-11,40,True,4,141.5138535,26.32570941,7.708877092e-08,4.942823507e-07,0,4.940253382e-07,16,16,48490.4262,47648.0035,3,33,300,6,10.3320391,3.637978807e-11
2025-05-11,40,True,4,70.76368992,13.16285471,3.853347152e-08,4.942823507e-07,0,4.940253382e-07,28,28,48490.4262,47648.0035,4,65,150,12,2.556908112,5.09317033e-11
2025-05-12,41,True,4,777.8021666,214.6299532,3.442110028e-07,4.648696764e-07,0,4.647262518e-07,4,4,48636.45217,47777.93236,0,5,2400,-1,-1,7.275957614e-12
2025-05-12,41,True,4,529.6669575,107.3149766,1.721055014e-07,4.648696764e-07,0,4.647262518e-07,6,6,48636.45217,47777.93236,1,9,1200,2,55.04275563,7.275957614e-12
2025-05-12,41,True,4,280.9995476,53.6574883,8.604547475e-08,4.648696764e-07,0,4.647262518e-07,10,10,48636.45217,47777.93236,2,17,600,4,25.56639198,7.275957614e-12
2025-05-12,41,True,4,141.513786,26.82874415,4.302273737e-08,4.648696764e-07,0,4.647262518e-07,17,17,48636.45217,47777.93236,3,33,300,7,8.791173801,0
2025-05-12,41,True,4,70.76362028,13.41437208,2.150045475e-08,4.648696764e-07,0,4.647262518e-07,29,29,48636.45217,47777.93236,4,65,150,12,2.731188778,3.637978807e-11
2025-05-13,42,True,4,828.0151552,219.506738,4.384346539e-07,4.481128776e-07,0,4.479301927e-07,5,5,48364.20348,47486.17653,0,5,2400,-1,-1,1.455191523e-11
2025-05-13,42,True,4,537.2370982,109.7533691,2.19210051e-07,4.481128776e-07,0,4.479301927e-07,7,7,48364.20348,47486.17653,1,9,1200,2,58.74167122,2.182787284e-11
2025-05-13,42,True,4,282.8287073,54.87668454,1.095977495e-07,4.481128776e-07,0,4.479301927e-07,11,11,48364.20348,47486.17653,2,17,600,4,37.03169658,1.455191523e-11
2025-05-13,42,True,4,141.5098704,27.43834227,5.478796083e-08,4.481128776e-07,0,4.479301927e-07,18,18,48364.20348,47486.17653,3,33,300,7,9.859300758,7.275957614e-12
2025-05-13,42,True,4,70.75970599,13.71917114,2.73794285e-08,4.481128776e-07,0,4.479301927e-07,31,31,48364.20348,47486.17653,4,65,150,13,6.53761507,3.637978807e-11
2025-05-14,43,True,4,775.6188502,198.9504786,6.177069736e-07,4.51790665e-07,0,4.515332852e-07,5,5,48179.41585,47383.61393,0,5,2400,-1,-1,0
2025-05-14,43,True,4,525.9255364,99.4752394,3.088425728e-07,4.51790665e-07,0,4.515332852e-07,7,7,48179.41585,47383.61393,1,9,1200,2,62.40569823,0
2025-05-14,43,True,4,277.6188768,49.73761972,1.544176484e-07,4.51790665e-07,0,4.515332852e-07,11,11,48179.41585,47383.61393,2,17,600,4,47.16009135,0
2025-05-14,43,True,4,141.1135021,24.86880986,7.719791029e-08,4.51790665e-07,0,4.515332852e-07,19,19,48179.41585,47383.61393,3,33,300,8,12.71851789,7.275957614e-12
2025-05-14,43,True,4,70.75016631,12.43440493,3.859167919e-08,4.51790665e-07,0,4.515332852e-07,33,33,48179.41585,47383.61393,4,65,150,14,3.078849352,2.182787284e-11
2025-05-15,44,True,4,749.2066143,190.3837714,1.97760528e-08,4.417628209e-07,0,4.414095753e-07,5,5,48046.56529,47285.03021,0,5,2400,-1,-1,2.910383046e-11
2025-05-15,44,True,4,525.8711689,95.19188579,4.238754627e-07,4.417628209e-07,0,4.414095753e-07,7,7,48046.56529,47285.03021,1,9,1200,2,60.53066572,2.182787284e-11
2025-05-15,44,True,4,277.4543801,47.59594292,2.025844879e-07,4.417628209e-07,0,4.414095753e-07,12,12,48046.56529,47285.03021,2,17,600,5,49.60622757,2.182787284e-11
2025-05-15,44,True,4,141.3160082,23.79797146,9.661744116e-08,4.417628209e-07,0,4.414095753e-07,20,20,48046.56529,47285.03021,3,33,300,8,10.38927156,2.910383046e-11
2025-05-15,44,True,4,70.75016634,11.89898573,4.364119377e-08,4.417628209e-07,0,4.414095753e-07,34,34,48046.56529,47285.03021,4,65,150,14,4.4780718,3.637978807e-11
2025-05-16,45,True,4,556.4833293,337.7271974,205.2406248,5.845928094e-07,0,0.1027279339,5,5,28347.28675,26996.37796,0,5,2400,-1,-1,0
2025-05-16,45,True,4,384.1356666,168.8635987,92.051378,5.845928094e-07,0,0.08480282385,9,9,28347.28675,26996.37796,1,9,1200,4,24.38350816,0
2025-05-16,45,True,4,254.0786655,84.43179936,43.83988099,5.845928094e-07,0,0.07651628324,17,17,28347.28675,26996.37796,2,17,600,8,33.14593029,0
2025-05-16,45,True,4,138.3187383,42.21589968,21.40390429,5.845928094e-07,0,0.07233317891,33,33,28347.28675,26996.37796,3,33,300,16,10.87049854,0
2025-05-16,45,True,4,70.57389049,21.10794984,10.5770977,5.845928094e-07,0,0.0713133561,64,64,28347.28675,26996.37796,4,65,150,31,1.692588888,0
2025-05-17,46,True,4,621.3051825,408.3375561,260.0178309,6.499941596e-07,0,0.129543286,5,5,28955.18223,27321.83201,0,5,2400,-1,-1,0
2025-05-17,46,True,4,400.6076596,204.168778,115.9584998,6.499941596e-07,0,0.1087485592,9,9,28955.18223,27321.83201,1,9,1200,4,28.17068127,0
2025-05-17,46,True,4,256.1398353,102.084389,55.43613252,6.499941596e-07,0,0.09515333753,17,17,28955.18223,27321.83201,2,17,600,8,26.86083138,0
2025-05-17,46,True,4,134.0766572,51.04219451,27.25429358,6.499941596e-07,0,0.09245535952,33,33,28955.18223,27321.83201,3,33,300,16,8.927468954,3.637978807e-12
2025-05-17,46,True,4,69.7212674,25.52109725,13.53206932,6.499941596e-07,0,0.09042593071,64,64,28955.18223,27321.83201,4,65,150,31,1.642582114,3.637978807e-12
2025-05-18,47,True,4,712.4113946,179.5416933,5.833862815e-08,4.854344525e-07,0,4.852384402e-07,5,5,47802.18136,47084.01459,0,5,2400,-1,-1,1.455191523e-11
2025-05-18,47,True,4,525.026488,89.77084667,1.768785296e-07,4.854344525e-07,0,4.852384402e-07,7,7,47802.18136,47084.01459,1,9,1200,2,58.19331382,1.455191523e-11
2025-05-18,47,True,4,276.2325369,44.88542334,3.041350283e-08,4.854344525e-07,0,4.852384402e-07,11,11,47802.18136,47084.01459,2,17,600,4,33.50066227,2.182787284e-11
2025-05-18,47,True,4,141.041334,22.44271167,2.839078661e-08,4.854344525e-07,0,4.852384402e-07,19,19,47802.18136,47084.01459,3,33,300,8,10.8732485,2.182787284e-11
2025-05-18,47,True,4,70.7542522,11.22135584,2.344313543e-08,4.854344525e-07,0,4.852384402e-07,34,34,47802.18136,47084.01459,4,65,150,15,2.308272185,2.182787284e-11
2025-05-19,48,True,4,700.4930893,176.3369929,1.886000973e-07,4.451954906e-07,0,4.449738885e-07,5,5,47708.48275,47003.13478,0,5,2400,-1,-1,0
2025-05-19,48,True,4,523.6377685,88.16849646,7.732887752e-08,4.451954906e-07,0,4.449738885e-07,7,7,47708.48275,47003.13478,1,9,1200,2,56.88192607,0
2025-05-19,48,True,4,274.906554,44.08424823,2.635351848e-08,4.451954906e-07,0,4.449738885e-07,11,11,47708.48275,47003.13478,2,17,600,4,19.21652157,0
2025-05-19,48,True,4,140.7017487,22.04212412,4.012690624e-08,4.451954906e-07,0,4.449738885e-07,19,19,47708.48275,47003.13478,3,33,300,8,12.58556423,0
2025-05-19,48,True,4,70.75532962,11.02106206,1.420266926e-08,4.451954906e-07,0,4.449738885e-07,35,35,47708.48275,47003.13478,4,65,150,16,1.00659907,0
2025-05-20,49,True,4,718.979729,180.8643247,1.826629159e-07,4.009259452e-07,0,4.008498352e-07,5,5,47548.8974,46825.44011,0,5,2400,-1,-1,0
2025-05-20,49,True,4,525.4469608,90.43216236,9.132054402e-08,4.009259452e-07,0,4.008498352e-07,7,7,47548.8974,46825.44011,1,9,1200,2,58.2365555,0
2025-05-20,49,True,4,276.8653199,45.21608118,4.565663403e-08,4.009259452e-07,0,4.008498352e-07,12,12,47548.8974,46825.44011,2,17,600,5,11.53154296,0
2025-05-20,49,True,4,141.3885244,22.60804059,9.196810424e-09,4.009259452e-07,0,4.008498352e-07,20,20,47548.8974,46825.44011,3,33,300,8,5.797735421,0
2025-05-20,49,True,4,70.75548872,11.3040203,9.924406186e-09,4.009259452e-07,0,4.008498352e-07,35,35,47548.8974,46825.44011,4,65,150,15,13.03923829,3.637978807e-11
2025-05-21,50,True,4,739.4823642,186.1274658,7.975686458e-07,4.366185805e-07,0,4.362862594e-07,5,5,47577.95859,46833.44873,0,5,2400,-1,-1,7.275957614e-12
2025-05-21,50,True,4,528.6313433,93.06373302,3.987806849e-07,4.366185805e-07,0,4.362862594e-07,7,7,47577.95859,46833.44873,1,9,1200,2,57.73148414,0
2025-05-21,50,True,4,278.9314337,46.53186652,1.038788469e-07,4.366185805e-07,0,4.362862594e-07,12,12,47577.95859,46833.44873,2,17,600,5,22.07862959,0
2025-05-21,50,True,4,141.4970168,23.26593326,5.191395758e-08,4.366185805e-07,0,4.362862594e-07,20,20,47577.95859,46833.44873,3,33,300,8,9.713734315,7.275957614e-12
2025-05-21,50,True,4,70.75548894,11.63296663,2.595334081e-08,4.366185805e-07,0,4.362862594e-07,37,37,47577.95859,46833.44873,4,65,150,17,5.119500778,7.275957614e-12
2025-05-22,51,True,4,776.0001129,195.1980434,5.77972969e-07,4.565153968e-07,0,4.562745773e-07,5,5,47535.14888,46754.35671,0,5,2400,-1,-1,0
2025-05-22,51,True,4,531.8226563,97.59902177,2.889792086e-07,4.565153968e-07,0,4.562745773e-07,7,7,47535.14888,46754.35671,1,9,1200,2,59.58521336,0
2025-05-22,51,True,4,280.6646065,48.7995109,1.444786903e-07,4.565153968e-07,0,4.562745773e-07,11,11,47535.14888,46754.35671,2,17,600,4,26.67780256,0
2025-05-22,51,True,4,141.5056555,24.39975545,7.223570719e-08,4.565153968e-07,0,4.562745773e-07,20,20,47535.14888,46754.35671,3,33,300,9,1.839903376,0
2025-05-22,51,True,4,70.75548931,12.19987773,3.611057764e-08,4.565153968e-07,0,4.562745773e-07,35,35,47535.14888,46754.35671,4,65,150,15,12.10592476,2.182787284e-11
2025-05-23,52,True,4,459.8191307,214.5475874,102.5551466,5.05289089e-07,0,0.04881068763,5,5,27001.18223,26142.99188,0,5,2400,-1,-1,0
2025-05-23,52,True,4,370.0023772,107.2737937,47.19353771,5.05289089e-07,0,0.04346456053,9,9,27001.18223,26142.99188,1,9,1200,4,16.44058589,0
2025-05-23,52,True,4,258.7813577,53.63689686,22.50732577,5.05289089e-07,0,0.03936455842,17,17,27001.18223,26142.99188,2,17,600,8,29.26648954,0
2025-05-23,52,True,4,134.9709595,26.81844843,11.00064973,5.05289089e-07,0,0.03751981337,33,33,27001.18223,26142.99188,3,33,300,16,2.034434162,0
2025-05-23,52,True,4,69.31133666,13.40922422,5.414709778,5.05289089e-07,0,0.03689376844,65,65,27001.18223,26142.99188,4,65,150,32,11.55500503,0
2025-05-24,53,True,4,587.433393,354.9776385,215.721009,5.929498432e-07,0,0.1028211405,5,5,28417.68848,26997.77793,0,5,2400,-1,-1,0
2025-05-24,53,True,4,403.3710467,177.4888193,98.97722471,5.929498432e-07,0,0.0920246673,9,9,28417.68848,26997.77793,1,9,1200,4,22.36328136,0
2025-05-24,53,True,4,258.7202406,88.74440963,47.18774106,5.929498432e-07,0,0.08236244708,17,17,28417.68848,26997.77793,2,17,600,8,27.63024726,0
2025-05-24,53,True,4,134.9533031,44.37220482,23.04407699,5.929498432e-07,0,0.07854481609,33,33,28417.68848,26997.77793,3,33,300,16,2.212067483,0
2025-05-24,53,True,4,69.40688133,22.18610241,11.3404379,5.929498432e-07,0,0.07767219501,64,64,28417.68848,26997.77793,4,65,150,31,7.353840967,1.818989404e-11
2025-05-25,54,True,4,785.9986403,197.306562,3.644454409e-07,4.756764165e-07,0,4.755245529e-07,5,5,47368.60227,46579.37602,0,5,2400,-1,-1,2.182787284e-11
2025-05-25,54,True,4,531.4034746,98.65328104,1.822118065e-07,4.756764165e-07,0,4.755245529e-07,7,7,47368.60227,46579.37602,1,9,1200,2,61.82864439,3.637978807e-11
2025-05-25,54,True,4,282.9560283,49.32664053,9.109498933e-08,4.756764165e-07,0,4.755245529e-07,11,11,47368.60227,46579.37602,2,17,600,4,37.87446838,5.09317033e-11
2025-05-25,54,True,4,141.5080498,24.66332027,4.553294275e-08,4.756764165e-07,0,4.755245529e-07,20,20,47368.60227,46579.37602,3,33,300,9,8.148936389,6.548361853e-11
2025-05-25,54,True,4,70.75788378,12.33166013,2.275191946e-08,4.756764165e-07,0,4.755245529e-07,34,34,47368.60227,46579.37602,4,65,150,14,3.941790906,6.548361853e-11
2025-05-26,55,True,4,795.0403709,199.0858449,8.790157153e-07,4.211959292e-07,0,4.208296882e-07,5,5,47138.92102,46342.57765,0,5,2400,-1,-1,0
2025-05-26,55,True,4,534.2581836,99.54292256,4.336907296e-07,4.211959292e-07,0,4.208296882e-07,7,7,47138.92102,46342.57765,1,9,1200,2,60.598582,5.798938219e-09
2025-05-26,55,True,4,282.9991463,49.77146128,2.139058779e-07,4.211959292e-07,0,4.208296882e-07,12,12,47138.92102,46342.57765,2,17,600,5,44.05095864,5.820766091e-09
2025-05-26,55,True,4,141.5081046,24.88573065,1.040170901e-07,4.211959292e-07,0,4.208296882e-07,21,21,47138.92102,46342.57765,3,33,300,9,8.190379654,5.849869922e-09
2025-05-26,55,True,4,70.75793898,12.44286532,4.909088602e-08,4.211959292e-07,0,4.208296882e-07,36,36,47138.92102,46342.57765,4,65,150,15,8.662465,5.849869922e-09
2025-05-27,56,True,4,813.9537824,204.8254697,6.211339496e-07,3.713370556e-07,0,3.710782544e-07,5,5,47397.12479,46577.82292,0,5,2400,-1,-1,0
2025-05-27,56,True,4,533.8602313,102.4127349,3.105596988e-07,3.713370556e-07,0,3.710782544e-07,7,7,47397.12479,46577.82292,1,9,1200,2,62.56425414,0
2025-05-27,56,True,4,283.0074721,51.20636749,1.552689355e-07,3.713370556e-07,0,3.710782544e-07,11,11,47397.12479,46577.82292,2,17,600,4,39.28835396,7.275957614e-12
2025-05-27,56,True,4,141.5074189,25.60318375,7.761991583e-08,3.713370556e-07,0,3.710782544e-07,20,20,47397.12479,46577.82292,3,33,300,9,10.86258738,2.182787284e-11
2025-05-27,56,True,4,70.75725271,12.80159187,3.8795406e-08,3.713370556e-07,0,3.710782544e-07,35,35,47397.12479,46577.82292,4,65,150,15,5.691866903,2.910383046e-11
2025-05-28,57,True,4,818.5195623,205.5379904,3.727327567e-07,4.311357478e-07,0,4.309804347e-07,5,5,47244.69569,46422.54373,0,5,2400,-1,-1,2.182787284e-11
2025-05-28,57,True,4,534.245305,102.7689953,1.863591024e-07,4.311357478e-07,0,4.309804347e-07,7,7,47244.69569,46422.54373,1,9,1200,2,63.20518073,3.637978807e-11
2025-05-28,57,True,4,283.0085371,51.38449764,9.316863725e-08,4.311357478e-07,0,4.309804347e-07,12,12,47244.69569,46422.54373,2,17,600,5,44.93882833,3.637978807e-11
2025-05-28,57,True,4,141.5082067,25.69224882,4.657340469e-08,4.311357478e-07,0,4.309804347e-07,21,21,47244.69569,46422.54373,3,33,300,9,13.29955702,2.910383046e-11
2025-05-28,57,True,4,70.75804062,12.84612441,2.327578841e-08,4.311357478e-07,0,4.309804347e-07,35,35,47244.69569,46422.54373,4,65,150,14,6.739621049,3.637978807e-11
2025-05-29,58,True,4,829.614568,209.1174445,5.588590284e-07,4.615730464e-07,0,4.61340192e-07,5,5,47347.05956,46510.58979,0,5,2400,-1,-1,0
2025-05-29,58,True,4,536.0174265,104.5587223,1.950975275e-07,4.615730464e-07,0,4.61340192e-07,8,8,47347.05956,46510.58979,1,9,1200,3,62.23122235,0
2025-05-29,58,True,4,282.9747981,52.27936115,2.653541742e-08,4.615730464e-07,0,4.61340192e-07,12,12,47347.05956,46510.58979,2,17,600,4,33.14564074,0
2025-05-29,58,True,4,141.5058623,26.13968058,1.324951882e-08,4.615730464e-07,0,4.61340192e-07,21,21,47347.05956,46510.58979,3,33,300,9,11.56674814,0
2025-05-29,58,True,4,70.75569615,13.06984029,6.621121429e-09,4.615730464e-07,0,4.61340192e-07,36,36,47347.05956,46510.58979,4,65,150,15,5.031440013,7.275957614e-12
2025-05-30,59,True,4,520.5614459,265.5752205,142.2872759,5.543540201e-07,0,0.06645597757,5,5,27400.14645,26337.84557,0,5,2400,-1,-1,0
2025-05-30,59,True,4,399.9354149,132.7876103,66.00450877,5.543540201e-07,0,0.05992345593,9,9,27400.14645,26337.84557,1,9,1200,4,15.34431691,0
