date,es_equal,es_legacy,es_revised,pool_size,k_eff_legacy,k_eff_revised,improvement_revised_vs_equal_pct,improvement_revised_vs_legacy_pct,improvement_legacy_vs_equal_pct
2025-05-16,2708.515531,2620.79226,710.2912297,45,16.09081442,7.962299486,73.77562648,72.89784313,3.238795194
2025-05-17,2103.432148,1410.320152,699.1252629,46,11.18930142,8.826668322,66.7626425,50.42790376,32.95147871
2025-05-18,847.7782154,534.1947044,551.5816791,47,9.828077014,21.51274538,34.93797446,-3.254801018,36.98886163
2025-05-19,727.55128,705.5230357,631.2992908,48,10.66515805,21.91130805,13.22958145,10.52038574,3.027723949
2025-05-20,865.8582329,1487.209969,587.953971,49,12.03681915,22.01837425,32.09581561,60.46597433,-71.76137069
2025-05-21,765.1998086,882.4709366,561.865554,50,16.79165519,21.85801445,26.57270066,36.33041829,-15.32555637
2025-05-22,609.3165665,681.5902641,356.441173,51,17.79794067,20.99086383,41.50148009,47.70447998,-11.86143649
2025-05-23,2322.649415,2165.534758,421.5869933,52,18.80523346,9.387923882,81.84887523,80.53196829,6.764458563
2025-05-24,2504.444364,1776.046109,558.3990366,53,12.98463774,10.11705654,77.70367573,68.55942907,29.08422585
2025-05-25,673.8042356,505.3940759,452.7972147,54,11.65478836,20.40653044,32.79988596,10.40709888,24.9939301
2025-05-26,894.9514553,602.6079059,631.6139241,55,12.57686167,17.43935804,29.42478384,-4.813414821,32.66585553
2025-05-27,690.1965302,1187.368388,468.3806618,56,13.98713336,23.09285754,32.13807352,60.55304601,-72.0333755
2025-05-28,840.7919361,968.6987565,605.7716728,57,19.94134226,23.11816476,27.95224993,37.46542269,-15.21266021
2025-05-29,763.109849,851.7454817,484.0408026,58,20.98999456,27.599658,36.56997046,43.17072259,-11.61505553
2025-05-30,2265.310566,2105.411182,486.5438571,59,21.65719361,10.7583781,78.52197997,76.89079163,7.0586076
2025-05-31,2118.072489,1329.9659,469.7976676,60,14.91191371,12.11146683,77.81956614,64.67596141,37.20866936
2025-06-01,2201.992515,1721.44233,1728.738773,31,8.136426466,15.42015979,21.49206861,-0.4238563971,21.82342503
2025-06-02,1830.963352,1165.506037,1393.716569,32,8.468049804,4.634608766,23.8806955,-19.58038176,36.34465506
2025-06-03,1578.386478,2268.13947,784.3128513,33,16.08514497,2.321533172,50.30920106,65.42043107,-43.69987969
2025-06-04,1675.657414,2002.894881,901.3782887,34,13.15545794,1.020656217,46.20748363,54.99622585,-19.52890037
2025-06-05,1704.224028,1086.282706,684.0092117,35,5.45912483,1.197885699,59.86389111,37.03211808,36.259395
2025-06-06,1306.152454,1990.873435,3402.754331,36,5.803809738,1.760474293,-160.5173936,-70.91766212,-52.42274576
2025-06-07,1235.45323,1285.198135,815.586251,37,14.95274612,1.006691988,33.98485418,36.54003775,-4.026449872
2025-06-08,1309.406544,1106.999361,889.7325377,38,14.87625487,1.574423189,32.05070331,19.626644,15.45793273
2025-06-09,1631.602907,1111.215038,843.6173527,39,10.64906292,1.394698456,48.29517959,24.08153925,31.89427195
2025-06-10,1660.192781,1946.943639,590.5740958,40,12.41120926,2.727697507,64.42737841,69.66660544,-17.27214216
2025-06-11,2062.403563,1564.773643,868.168964,41,6.974429669,3.795966899,57.90499107,44.51792002,24.12863947
2025-06-12,1677.634807,962.2346406,494.7261472,42,7.962669506,4.432401595,70.51049816,48.58570598,42.64337884
2025-06-13,1297.676111,1921.262561,769.5909614,43,9.157236527,2.603645375,40.69468068,59.94347795,-48.05409031
2025-06-14,1484.158929,1394.489564,801.3364829,44,12.46851605,2.57827034,46.00736706,42.53549803,6.041763024
2025-06-15,1539.666512,936.0404067,490.3655596,45,10.49724494,6.321979777,68.15118366,47.61277867,39.20499021
2025-06-16,1589.598797,845.758351,407.8453441,46,10.86182872,7.113272654,74.3428754,51.77755636,46.79422554
2025-06-17,1833.441975,2098.621577,612.6395138,47,12.50489174,8.245675024,66.58527936,70.80752811,-14.46348484
2025-06-18,1375.192878,961.6367858,410.0760027,48,10.47788413,8.835876959,70.18047365,57.35645633,30.07258828
2025-06-19,1154.428505,822.6652292,575.0334056,49,11.70319151,10.14421305,50.18891137,30.10116567,28.73831286
2025-06-20,1663.49736,2215.483929,634.3088296,50,12.83601255,4.693882619,61.86896085,71.36928771,-33.18229307
2025-06-21,1840.611583,1707.363385,962.0801885,51,13.30982356,6.392182182,47.73040671,43.65111744,7.239343674
2025-06-22,1246.611265,618.2798485,517.8112878,52,11.67469973,15.24760945,58.46248928,16.24969032,50.40315567
2025-06-23,1147.404074,518.9343109,483.4559858,53,12.4964192,15.98658925,57.86523712,6.836766116,54.7731856
2025-06-24,1825.909432,2053.51919,805.2105242,54,13.91275066,17.2910043,55.90085083,60.78875093,-12.46555571
2025-06-25,1317.200459,1036.903515,541.1145421,55,14.32841952,16.42931371,58.91934758,47.81437867,21.27974838
2025-06-26,1069.634181,832.8745353,583.1418185,56,15.44287178,17.00798753,45.48212569,29.98443418,22.13463725
2025-06-27,1840.904231,2313.608412,635.152735,57,16.43434777,7.036193143,65.49778504,72.54709432,-25.67782576
2025-06-28,1732.434817,1510.011756,588.1063847,58,14.99599249,8.954902267,66.05318833,61.05286052,12.83875498
2025-06-29,1219.308657,620.6923206,507.0034255,59,13.57154476,20.84557699,58.41877914,18.31646556,49.09473354
2025-06-30,1201.05605,609.2088186,487.9921509,60,14.48623407,21.09945368,59.36974374,19.89739215,49.27723659
2025-07-01,1047.901867,1595.61788,774.2983767,30,8.753034825,17.3505346,26.10964817,51.47344573,-52.2678726
2025-07-02,1010.819917,1160.759841,951.8422932,31,11.95788168,16.93742073,5.834632108,17.99834387,-14.83349524
2025-07-03,1044.382174,953.2227322,757.3297051,32,6.812820414,10.91366274,27.48538574,20.55060381,8.728552094
2025-07-04,2594.735209,3875.791378,908.5068474,33,2.346994183,4.229501073,64.98652949,76.55944919,-49.37136414
2025-07-05,2478.387982,2397.530534,759.0976434,34,14.3613727,1.283418495,69.37131519,68.33835346,3.262501625
2025-07-06,1120.311382,1243.460994,680.0914742,35,8.704334525,6.886138676,39.29442429,45.30656951,-10.99244491
2025-07-07,942.1610354,902.4357905,742.9253396,36,9.005997901,4.924081566,21.14667114,17.67554573,4.216396497
2025-07-08,1133.845575,1338.9838,732.4841558,37,13.90196608,5.000946858,35.39824367,45.29551771,-18.09225429
2025-07-09,888.7372418,1436.841036,534.4458341,38,2.993568098,6.730506795,39.86458438,62.80410841,-61.67219829
2025-07-10,941.0082606,928.2450686,535.5552562,39,4.168642929,5.57828219,43.08708238,42.30454066,1.356331565
2025-07-11,2143.145714,2194.656412,838.8291634,40,5.460269662,3.318068829,60.85990991,61.77856548,-2.403508885
2025-07-12,2166.29028,1822.275945,525.0967299,41,15.10563133,4.413990473,75.76055551,71.18456558,15.88034337
2025-07-13,1088.054718,1022.863306,785.2522453,42,10.13153264,9.795129029,27.82970998,23.22999163,5.991556404
2025-07-14,882.0159944,692.8948694,493.9060106,43,10.81064855,10.65764349,44.00260158,28.71847774,21.44191559
2025-07-15,888.7113137,1165.337814,652.360804,44,15.31891863,9.096643406,26.59474523,44.01959706,-31.12669956
2025-07-16,913.978101,967.6960474,547.2041846,45,6.859072786,9.653795481,40.12939872,43.45288626,-5.877377845
2025-07-17,886.4318441,815.2698953,497.9903514,46,7.832363868,11.68478303,43.82079629,38.9171176,8.027909785
2025-07-18,2070.806209,1976.85374,484.8421479,47,9.306705047,5.704468583,76.58679282,75.47405061,4.536999543
2025-07-19,2419.907726,1923.355494,597.8829428,48,16.73232928,7.494653814,75.29315121,68.91458991,20.51946968
2025-07-20,784.4410236,584.6357034,441.0228383,49,11.92494378,18.37249032,43.77871311,24.56450473,25.47104425
2025-07-21,819.3584178,610.9077025,445.6676343,50,12.72239487,18.4471436,45.60773105,27.04828693,25.4407242
2025-07-22,809.1361822,1144.665756,475.5429399,51,17.31571638,17.90606018,41.2283185,58.45573808,-41.467627
2025-07-23,828.2053319,886.0806921,447.1758699,52,11.13986371,19.60669206,46.00664199,49.53327909,-6.98804487
2025-07-24,827.197117,871.5028967,513.5992609,53,11.93718416,21.26686494,37.9108981,41.06740634,-5.356133237
2025-07-25,2439.283894,2278.155752,500.2693177,54,12.83598298,8.531734764,79.49114004,78.04060072,6.605551008
2025-07-26,2234.3396,1704.782594,512.7089912,55,18.63053553,9.358989282,77.05322006,69.92525658,23.7008289
2025-07-27,822.3476539,565.5902376,450.5330168,56,13.83701236,22.366622,45.21380165,20.34285834,31.22249028
2025-07-28,909.5252773,636.8529682,569.9307847,57,14.68524505,23.53531123,37.33755412,10.50826279,29.97962958
2025-07-29,825.7220372,1253.485873,534.25177,58,19.28283877,27.9506079,35.29883594,57.37871629,-51.80482246
2025-07-30,817.5014886,914.8261278,502.5719442,59,14.98729875,30.35867388,38.52342152,45.06366522,-11.90513296
2025-07-31,708.0986875,800.4810663,375.8520612,60,15.87081159,31.13778195,46.92094932,53.04672689,-13.04654004
2025-08-01,2923.636776,2784.106355,823.0174215,31,14.09735847,7.379360571,71.84953247,70.43872193,4.772495066
2025-08-02,2788.903693,1989.092191,819.5297726,32,9.174079218,8.725865598,70.61462629,58.79880398,28.67834784
2025-08-03,959.771331,1222.178839,1149.514001,33,8.940041458,12.25835581,-19.7695705,5.945516006,-27.34062792
2025-08-04,743.504768,599.4747773,477.6363733,34,8.369771964,4.382910082,35.75880158,20.32419189,19.37176422
2025-08-05,741.7894812,1382.343751,624.0574005,35,8.588811032,1.236267389,15.87136023,54.85512195,-86.35256846
2025-08-06,757.3673151,991.5271996,882.3140476,36,13.32686536,1.468002364,-16.49750788,11.01464005,-30.91761155
2025-08-07,829.2999277,909.4569817,691.114215,37,13.29403335,2.216988772,16.66293558,24.00803678,-9.665628958
2025-08-08,3282.190037,2951.922363,2697.410409,38,13.60300037,4.717089804,17.81675106,8.621905418,10.06241778
2025-08-09,2803.420152,1853.088103,944.9433268,39,8.706150003,1.016371201,66.29319632,49.00710196,33.89902325
2025-08-10,751.4207386,581.784494,661.4393124,40,8.055728514,3.049491463,11.97483933,-13.69146467,22.57540095
2025-08-11,793.6648655,607.4578991,578.9084417,41,8.673026435,3.846952718,27.05882964,4.699824865,23.46166179
2025-08-12,668.4267811,1372.760574,557.6968343,42,9.544867435,4.995889665,16.56575558,59.37406384,-105.3718691
2025-08-13,675.5765913,894.286837,505.1609949,43,14.28554256,6.726521504,25.22520741,43.51241973,-32.37386383
2025-08-14,766.3072528,882.7477496,517.2684652,44,14.92814595,7.455693937,32.49855546,41.40246005,-15.19501433
2025-08-15,2996.247014,2567.624494,503.4046637,45,15.63590645,2.707556175,83.19882635,80.39414778,14.30531323
2025-08-16,2901.681887,1905.51965,552.4035068,46,10.1031844,3.603733914,80.96264414,71.01034844,34.33051161
2025-08-17,832.1586194,596.8854209,538.4622453,47,9.16153419,9.063420392,35.29331635,9.788005115,28.27263854
2025-08-18,811.3915824,567.5700637,508.5512993,48,9.950377452,9.677748942,37.32356728,10.39849848,30.04979642
2025-08-19,668.0533166,1216.881679,378.191547,49,11.20640369,10.96508192,43.38901737,68.92125557,-82.15337738
2025-08-20,789.2326079,1066.368111,718.2018383,50,16.58448532,11.75757653,8.999979075,32.64972658,-35.11455307
2025-08-21,653.8178172,791.184327,450.2929848,51,17.34867172,14.99308092,31.12867637,43.0862102,-21.00990615
2025-08-22,2517.16791,2179.956308,537.4182058,52,18.14961914,5.790866815,78.6498865,75.34729463,13.39646832
2025-08-23,2288.411292,1413.339551,576.0073699,53,11.89678509,7.435851989,74.82937739,59.24494086,38.2392686
2025-08-24,888.261902,664.3421418,667.864693,54,10.76072812,20.19678974,24.81218755,-0.5302314814,25.20875428
2025-08-25,786.5651479,644.5641514,590.1960298,55,11.75962393,19.86104694,24.9653978,8.434865877,18.05330389
2025-08-26,716.0089794,1297.192079,465.2981179,56,13.13190669,26.20765489,35.01504433,64.13036084,-81.16980597
2025-08-27,748.4234047,950.2759891,479.5053006,57,19.2379867,26.70516121,35.93127932,49.54041709,-26.97037307
2025-08-28,912.2892763,1105.644022,697.4019841,58,20.14790857,25.80815581,23.55473179,36.92346085,-21.19445556
2025-08-29,2327.00194,2009.97162,532.3083302,59,20.91754935,13.51033565,77.12471481,73.51662457,13.62398178
2025-08-30,2675.963541,1800.617905,737.4563326,60,14.12780176,13.28217804,72.44146562,59.04426306,32.71141861
2025-08-31,719.9107774,481.1922653,454.8321485,61,11.93618008,26.01860985,36.82103911,5.478084058,33.15945804
2025-09-01,953.7854338,1038.031542,1035.726504,31,8.978040368,12.79695489,-8.591142976,0.2220585179,-8.832815513
2025-09-02,940.0376765,1043.15356,934.9546245,32,15.49988468,16.36849418,0.5407285383,10.37229226,-10.96933523
2025-09-03,834.9015652,1213.993136,689.6316774,33,13.47803396,14.60742488,17.39964253,43.19311559,-45.40554077
2025-09-04,878.2592829,1026.571874,715.3899756,34,10.99693848,10.41822441,18.54455859,30.31272397,-16.88710773
2025-09-05,2909.835037,2488.36633,1100.102416,35,10.8476884,5.037530409,62.19365009,55.79017436,14.48428179
2025-09-06,2812.954075,4402.332317,924.6752948,36,9.882356123,1.309425795,67.12796334,78.99578614,-56.5021042
2025-09-07,909.1913708,608.7045936,584.866766,37,4.850901313,4.25204051,35.67176452,3.916157011,33.04989322
2025-09-08,1000.504151,892.5102602,865.7909816,38,1.231570288,1.878067018,13.4645288,2.993722289,10.79394732
