stage,feature,date,es_before,es_after,relative_improvement_pct
forward,weekday7,2025-09-10,848.4299379,819.226986,3.441999229
forward,weekday7,2025-09-11,759.6196771,771.6730389,-1.586762717
forward,weekday7,2025-09-12,752.7611843,737.285082,2.055911299
forward,weekday7,2025-09-13,906.9251594,909.8678419,-0.3244680663
forward,weekday7,2025-09-14,713.1968549,714.1030709,-0.1270639372
forward,weekday7,2025-09-15,770.2826548,787.8047841,-2.274766173
forward,weekday7,2025-09-16,603.789939,596.4769015,1.211189021
forward,weekday7,2025-09-17,691.9884142,669.2020162,3.2928872
forward,weekday7,2025-09-18,635.9114045,628.3849986,1.183562026
forward,weekday7,2025-09-19,812.3521433,790.270839,2.718193647
forward,weekday7,2025-09-20,809.1339228,835.3169951,-3.235938025
forward,weekday7,2025-09-21,610.5568473,614.3751734,-0.6253842003
forward,weekday7,2025-09-22,594.0534948,581.7360914,2.073450215
forward,weekday7,2025-09-23,691.6854454,697.9131685,-0.9003692571
forward,weekday7,2025-09-24,661.8406957,646.9702187,2.246836298
forward,weekday7,2025-09-25,571.1305925,569.6793154,0.254105991
forward,weekday7,2025-09-26,903.8220754,865.3413614,4.257554119
forward,weekday7,2025-09-27,806.7850425,791.559689,1.887163588
forward,weekday7,2025-09-28,757.3783607,764.6094616,-0.9547540958
forward,weekday7,2025-09-29,638.7721485,640.3780875,-0.2514103092
forward,weekday7,2025-09-30,839.8597611,844.9418945,-0.605116905
forward,weekday7,2025-10-01,879.5113845,924.6144277,-5.128193224
forward,weekday7,2025-10-02,624.8353521,604.4375531,3.264507831
forward,weekday7,2025-10-03,968.8714336,784.3194375,19.04814093
forward,weekday7,2025-10-04,698.835044,565.7302405,19.04666983
forward,weekday7,2025-10-05,441.2007376,464.8944516,-5.37027978
forward,weekday7,2025-10-06,395.9132602,397.1983225,-0.3245817671
forward,weekday7,2025-10-07,444.4312781,455.3812208,-2.463810098
forward,weekday7,2025-10-08,518.5000842,517.484798,0.1958121479
forward,weekday7,2025-10-09,531.6233121,508.5970286,4.331315612
forward,weekday7,2025-10-10,670.8421172,646.9679408,3.55883684
forward,weekday7,2025-10-11,585.8514903,528.1007727,9.857569451
forward,weekday7,2025-10-12,460.4298886,441.7045426,4.06692667
forward,weekday7,2025-10-13,428.7560081,430.676487,-0.4479188232
forward,weekday7,2025-10-14,549.234488,538.5215686,1.950518344
forward,weekday7,2025-10-15,600.2467268,600.5218785,-0.04583977683
forward,weekday7,2025-10-16,730.3686456,761.278682,-4.232114367
forward,weekday7,2025-10-17,550.6338901,554.6118562,-0.7224339391
forward,weekday7,2025-10-18,611.1527219,544.4152965,10.91992607
forward,weekday7,2025-10-19,753.2127628,760.7320501,-0.9982952693
forward,weekday7,2025-10-20,764.6599856,774.7705658,-1.322232154
forward,weekday7,2025-10-21,907.2320455,897.0743829,1.119632251
forward,weekday7,2025-10-22,844.2547573,854.1123711,-1.16761129
forward,weekday7,2025-10-23,662.4723888,688.2398786,-3.889594532
forward,weekday7,2025-10-24,653.3591277,606.8907914,7.112219657
forward,weekday7,2025-10-25,676.9221669,630.3299517,6.882950141
forward,weekday7,2025-10-26,638.478114,638.168648,0.04846931032
forward,weekday7,2025-10-27,719.75905,727.5830741,-1.08703379
forward,weekday7,2025-10-28,764.1505587,757.5857533,0.8590984208
forward,weekday7,2025-10-29,1040.632875,1043.01479,-0.228890962
forward,weekday7,2025-10-30,645.5956187,662.0569298,-2.54978668
forward,weekday7,2025-10-31,880.02925,894.1316279,-1.60248967
forward,weekday7,2025-11-01,670.7542511,614.191132,8.432763414
forward,weekday7,2025-11-02,690.3952345,707.5981064,-2.491742567
forward,weekday7,2025-11-03,777.4778859,811.5691203,-4.384849401
forward,weekday7,2025-11-04,532.717322,515.359807,3.258297456
forward,weekday7,2025-11-05,654.4416151,657.0566033,-0.3995754771
forward,weekday7,2025-11-06,868.7820232,926.5349319,-6.647571802
forward,weekday7,2025-11-07,887.3815019,756.9390413,14.69970473
forward,weekday7,2025-11-08,710.0851539,606.6511284,14.56642558
forward,weekday7,2025-11-09,746.1634643,761.3804385,-2.039362003
forward,weekday7,2025-11-10,937.935639,960.3414514,-2.388843272
forward,weekday7,2025-11-11,659.1449239,663.3424171,-0.6368088501
forward,weekday7,2025-11-12,610.3880063,616.2079964,-0.9534902441
forward,weekday7,2025-11-13,734.8483432,771.0485759,-4.926218187
forward,weekday7,2025-11-14,815.826444,778.0139463,4.634870315
forward,weekday7,2025-11-15,768.9515335,723.9750501,5.849066097
forward,weekday7,2025-11-16,878.1616634,895.5493612,-1.980011034
forward,weekday7,2025-11-17,657.4939276,666.7376634,-1.405904363
forward,weekday7,2025-11-18,872.6474435,893.3450275,-2.371815123
forward,weekday7,2025-11-19,798.1477639,811.9870355,-1.733923495
forward,weekday7,2025-11-20,766.9982636,789.5559676,-2.941037173
forward,weekday7,2025-11-21,849.8036221,710.3416102,16.41108701
forward,weekday7,2025-11-22,818.1320342,707.8726754,13.47696388
forward,weekday7,2025-11-23,817.3721294,823.4983017,-0.7494961058
forward,weekday7,2025-11-24,606.0307925,608.0780751,-0.3378182632
forward,weekday7,2025-11-25,765.4286822,777.9859479,-1.640553319
forward,weekday7,2025-11-26,838.9536173,852.3973267,-1.602437736
forward,weekday7,2025-11-27,720.7951693,735.9534301,-2.102991457
forward,weekday7,2025-11-28,852.4580835,732.6389486,14.0557216
forward,weekday7,2025-11-29,1041.534199,999.5404857,4.031909192
forward,weekday7,2025-11-30,1122.201528,1135.665583,-1.199789392
forward,weekday7,2025-12-01,679.2864806,672.8756961,0.9437526902
forward,weekday7,2025-12-02,761.3058551,767.1218165,-0.7639454495
forward,weekday7,2025-12-03,678.4715525,665.1306296,1.966320159
forward,weekday7,2025-12-04,617.2045027,592.3312373,4.029987677
forward,weekday7,2025-12-05,622.6627188,552.4267491,11.27993817
forward,weekday7,2025-12-06,715.9433136,657.8394614,8.115705695
forward,weekday7,2025-12-07,569.2360509,562.6017354,1.165477042
forward,weekday7,2025-12-08,537.9303349,551.3390506,-2.492649104
forward,weekday7,2025-12-09,466.4300898,473.0955708,-1.429041813
forward,weekday7,2025-12-10,554.7494974,549.8545315,0.8823741147
forward,weekday7,2025-12-11,420.0740089,403.6817465,3.902231989
forward,weekday7,2025-12-12,881.076545,687.6327566,21.95538963
forward,weekday7,2025-12-13,880.5993023,669.3510126,23.98915025
forward,weekday7,2025-12-14,529.3980262,520.9022809,1.604793527
forward,weekday7,2025-12-15,597.0853077,609.4614623,-2.072761528
forward,weekday7,2025-12-16,551.259463,566.4693289,-2.759111981
forward,weekday7,2025-12-17,422.1191462,416.748238,1.272367827
forward,weekday7,2025-12-18,471.0541478,457.9244495,2.787301283
forward,weekday7,2025-12-19,860.1403504,599.075086,30.35147279
forward,weekday7,2025-12-20,810.1813136,576.6360314,28.8262983
forward,weekday7,2025-12-21,543.6336199,533.9070213,1.789182694
forward,weekday7,2025-12-22,405.3255741,407.7354245,-0.5945468386
forward,weekday7,2025-12-23,351.2517388,354.3148139,-0.8720455301
forward,weekday7,2025-12-24,411.586485,402.7442302,2.148334575
forward,weekday7,2025-12-25,422.5439207,414.5953813,1.881115546
forward,weekday7,2025-12-26,807.8662991,573.7748369,28.9765104
forward,weekday7,2025-12-27,748.9898009,547.5150276,26.89953496
forward,weekday7,2025-12-28,378.9499944,377.2536104,0.4476537877
forward,weekday7,2025-12-29,373.1649202,371.0116996,0.5770158168
forward,weekday7,2025-12-30,359.2012823,355.8838543,0.9235568507
forward,weekday7,2025-12-31,424.2923101,418.9621691,1.256242663
forward,load_mean_3d,2025-02-01,687.7525584,671.10837,2.420083813
forward,load_mean_3d,2025-02-02,683.6649615,746.1163554,-9.134795173
forward,load_mean_3d,2025-02-03,527.8666864,510.9093321,3.212431217
forward,load_mean_3d,2025-02-04,402.478811,392.4134222,2.500849374
forward,load_mean_3d,2025-02-05,435.4417466,474.20346,-8.901698953
forward,load_mean_3d,2025-02-06,438.0337363,460.1052337,-5.038766547
forward,load_mean_3d,2025-02-07,930.4229251,913.20378,1.85067936
forward,load_mean_3d,2025-02-08,737.9889778,708.0789877,4.052904721
forward,load_mean_3d,2025-02-09,468.0700223,468.1375524,-0.0144273508
forward,load_mean_3d,2025-02-10,855.2375297,861.0706732,-0.6820495323
forward,load_mean_3d,2025-02-11,679.061042,672.6148911,0.949274148
forward,load_mean_3d,2025-02-12,663.6793684,725.6634527,-9.339462286
forward,load_mean_3d,2025-02-13,1024.471091,1030.685363,-0.6065833937
forward,load_mean_3d,2025-02-14,812.038191,807.1386094,0.60336837
forward,load_mean_3d,2025-02-15,759.4785522,718.9597182,5.33508601
forward,load_mean_3d,2025-02-16,602.8176438,603.1620472,-0.05713228068
forward,load_mean_3d,2025-02-17,836.0562832,869.6687018,-4.020353567
forward,load_mean_3d,2025-02-18,702.6539841,697.3797529,0.7506157075
forward,load_mean_3d,2025-02-19,681.7673063,714.1098904,-4.743932976
forward,load_mean_3d,2025-02-20,721.9695611,736.1683189,-1.966669869
forward,load_mean_3d,2025-02-21,1001.663869,1003.492047,-0.1825141989
forward,load_mean_3d,2025-02-22,713.0645515,662.6946289,7.06386575
forward,load_mean_3d,2025-02-23,688.5724873,705.9516892,-2.523946604
forward,load_mean_3d,2025-02-24,829.283823,861.5619358,-3.89228777
forward,load_mean_3d,2025-02-25,1049.344794,1038.920592,0.9934010585
forward,load_mean_3d,2025-02-26,748.9307232,783.0458732,-4.555180998
forward,load_mean_3d,2025-02-27,864.2627524,846.309047,2.077343414
forward,load_mean_3d,2025-02-28,1042.888298,1037.793584,0.4885195914
forward,load_mean_3d,2025-03-01,642.1825946,657.2837619,-2.35153793
forward,load_mean_3d,2025-03-02,669.8950321,653.4855855,2.449554894
forward,load_mean_3d,2025-03-03,458.0388974,419.3055787,8.456338298
forward,load_mean_3d,2025-03-04,437.8470785,447.2976584,-2.158420236
forward,load_mean_3d,2025-03-05,566.5993301,557.1563842,1.66660025
forward,load_mean_3d,2025-03-06,549.7013481,528.0172545,3.944704459
forward,load_mean_3d,2025-03-07,839.9919384,809.9029686,3.582054594
forward,load_mean_3d,2025-03-08,830.7611327,870.8124076,-4.821033792
forward,load_mean_3d,2025-03-09,747.6522418,899.550291,-20.3166714
forward,load_mean_3d,2025-03-10,536.1282616,540.9822548,-0.9053790928
forward,load_mean_3d,2025-03-11,628.5688194,637.4378326,-1.410985227
forward,load_mean_3d,2025-03-12,691.1035656,651.5516496,5.723008526
forward,load_mean_3d,2025-03-13,624.6317217,678.4137021,-8.610190373
forward,load_mean_3d,2025-03-14,1043.212175,1030.441205,1.224196747
forward,load_mean_3d,2025-03-15,688.4686561,674.2652664,2.063040859
forward,load_mean_3d,2025-03-16,618.0703083,723.631654,-17.07918085
forward,load_mean_3d,2025-03-17,1005.512086,1127.925343,-12.17422033
forward,load_mean_3d,2025-03-18,611.5046584,617.7241301,-1.017076755
forward,load_mean_3d,2025-03-19,704.3181529,684.9809932,2.745514881
forward,load_mean_3d,2025-03-20,555.0454894,532.3344853,4.091737444
forward,load_mean_3d,2025-03-21,1229.443398,1203.48746,2.111194191
forward,load_mean_3d,2025-03-22,841.7990804,845.8387988,-0.4798910388
forward,load_mean_3d,2025-03-23,809.3125833,908.2077231,-12.21964688
forward,load_mean_3d,2025-03-24,710.3276201,782.3093035,-10.13358926
forward,load_mean_3d,2025-03-25,611.383267,617.855242,-1.058579023
forward,load_mean_3d,2025-03-26,888.7940445,868.3826368,2.296528408
forward,load_mean_3d,2025-03-27,670.8690827,648.2410112,3.372948926
forward,load_mean_3d,2025-03-28,1071.335628,1033.102614,3.568724197
forward,load_mean_3d,2025-03-29,1431.536897,1461.950177,-2.124519459
forward,load_mean_3d,2025-03-30,816.284671,924.3854515,-13.24302469
forward,load_mean_3d,2025-03-31,719.3489648,754.2917522,-4.857557195
forward,load_mean_3d,2025-04-01,564.7372755,571.5229269,-1.201558975
forward,load_mean_3d,2025-04-02,577.9524271,607.8152029,-5.16699548
forward,load_mean_3d,2025-04-03,593.1125697,600.2808238,-1.208582393
forward,load_mean_3d,2025-04-04,974.4032027,941.4857833,3.378213382
forward,load_mean_3d,2025-04-05,534.7881709,554.15183,-3.620809163
forward,load_mean_3d,2025-04-06,567.3167578,601.4539636,-6.01730961
forward,load_mean_3d,2025-04-07,743.1362021,748.8276751,-0.7658721318
forward,load_mean_3d,2025-04-08,646.2864287,671.0500307,-3.831676
forward,load_mean_3d,2025-04-09,421.7977162,438.8918352,-4.052681727
forward,load_mean_3d,2025-04-10,616.9684677,633.7549484,-2.720800423
forward,load_mean_3d,2025-04-11,885.8892942,823.408532,7.052886026
forward,load_mean_3d,2025-04-12,750.9380061,739.5880474,1.511437521
forward,load_mean_3d,2025-04-13,509.9210744,524.9274003,-2.942872268
forward,load_mean_3d,2025-04-14,606.8055527,599.5011251,1.203750945
forward,load_mean_3d,2025-04-15,810.0718844,820.9935654,-1.348236019
forward,load_mean_3d,2025-04-16,475.3700544,507.992277,-6.862490015
forward,load_mean_3d,2025-04-17,523.9194099,550.3163552,-5.038359869
forward,load_mean_3d,2025-04-18,664.4645761,617.0962372,7.128798228
forward,load_mean_3d,2025-04-19,658.7905419,675.6676418,-2.56183093
forward,load_mean_3d,2025-04-20,566.2245272,561.1853277,0.8899648773
forward,load_mean_3d,2025-04-21,840.9073615,854.8808629,-1.661717096
forward,load_mean_3d,2025-04-22,556.5033909,571.1392451,-2.629966752
forward,load_mean_3d,2025-04-23,627.6830377,678.0665117,-8.026897484
forward,load_mean_3d,2025-04-24,869.6572112,896.7740904,-3.118111239
forward,load_mean_3d,2025-04-25,961.4929244,886.1632663,7.834655486
forward,load_mean_3d,2025-04-26,1259.684863,1290.346539,-2.434075155
forward,load_mean_3d,2025-04-27,709.9063929,720.0447555,-1.428126691
forward,load_mean_3d,2025-04-28,649.9481096,650.5380231,-0.09076316047
forward,load_mean_3d,2025-04-29,769.7208373,761.6943271,1.04278198
forward,load_mean_3d,2025-04-30,787.6941666,794.2419727,-0.8312624832
forward,load_mean_3d,2025-05-01,605.9491768,648.3329525,-6.994609012
forward,load_mean_3d,2025-05-02,702.1511574,778.3715089,-10.85526253
forward,load_mean_3d,2025-05-03,555.4013961,541.2116772,2.554858354
forward,load_mean_3d,2025-05-04,645.236779,667.9578231,-3.521349805
forward,load_mean_3d,2025-05-05,489.1814328,495.6162361,-1.315422646
forward,load_mean_3d,2025-05-06,543.1046838,565.8875362,-4.194928355
forward,load_mean_3d,2025-05-07,414.0531714,447.2082481,-8.007444193
forward,load_mean_3d,2025-05-08,564.1663558,569.0418574,-0.8641957418
forward,load_mean_3d,2025-05-09,786.936353,656.2735172,16.6039903
forward,load_mean_3d,2025-05-10,640.9198451,603.8607858,5.782167553
forward,load_mean_3d,2025-05-11,523.2402671,543.5852381,-3.888265531
forward,load_mean_3d,2025-05-12,693.2913163,690.3947892,0.4177936499
forward,load_mean_3d,2025-05-13,408.3174257,424.0621775,-3.856007808
forward,load_mean_3d,2025-05-14,430.9639285,448.027917,-3.959493442
forward,load_mean_3d,2025-05-15,426.4692556,431.4867269,-1.176514189
forward,load_mean_3d,2025-05-16,918.4127889,851.4534073,7.290771903
forward,load_mean_3d,2025-05-17,851.5902782,785.6639681,7.741552697
forward,load_mean_3d,2025-05-18,580.0678369,584.1168852,-0.6980301288
forward,load_mean_3d,2025-05-19,645.4926764,658.7100081,-2.047634641
forward,load_mean_3d,2025-05-20,593.1343468,602.1985013,-1.528179002
forward,load_mean_3d,2025-05-21,579.3310853,585.5365555,-1.071144003
forward,load_mean_3d,2025-05-22,400.1836399,401.8419032,-0.4143755838
forward,load_mean_3d,2025-05-23,549.4975608,533.4671893,2.917278013
forward,load_mean_3d,2025-05-24,868.979804,818.7996615,5.774603995
forward,load_mean_3d,2025-05-25,522.2720907,524.3978675,-0.4070247836
forward,load_mean_3d,2025-05-26,611.5956989,622.5295786,-1.787762688
forward,load_mean_3d,2025-05-27,529.9220905,533.4721808,-0.6699268408
forward,load_mean_3d,2025-05-28,626.7050098,638.7314617,-1.918997238
forward,load_mean_3d,2025-05-29,482.018067,475.7191798,1.306774094
forward,load_mean_3d,2025-05-30,599.5753074,556.3816973,7.204034194
forward,load_mean_3d,2025-05-31,531.5606394,500.7241993,5.801114252
forward,load_mean_3d,2025-06-01,1752.487269,1736.613208,0.9058017893
forward,load_mean_3d,2025-06-02,1365.035999,1308.633757,4.131923463
forward,load_mean_3d,2025-06-03,1095.986069,1187.98656,-8.394312111
forward,load_mean_3d,2025-06-04,1195.445658,1399.909093,-17.1035324
forward,load_mean_3d,2025-06-05,1203.289144,1232.591363,-2.435176834
forward,load_mean_3d,2025-06-06,1499.993799,1606.642471,-7.109940801
forward,load_mean_3d,2025-06-07,1260.009482,1414.481426,-12.25958589
forward,load_mean_3d,2025-06-08,859.9637175,899.7000512,-4.620698869
forward,load_mean_3d,2025-06-09,1075.427964,1098.023605,-2.101083582
forward,load_mean_3d,2025-06-10,1099.72745,1178.376213,-7.151659528
forward,load_mean_3d,2025-06-11,1477.326155,1479.559789,-0.1511944007
forward,load_mean_3d,2025-06-12,1078.525887,980.0749883,9.128283355
forward,load_mean_3d,2025-06-13,1275.952964,1202.844822,5.729689422
forward,load_mean_3d,2025-06-14,1451.545099,1321.229938,8.977686031
forward,load_mean_3d,2025-06-15,978.8681445,1067.957313,-9.101242998
forward,load_mean_3d,2025-06-16,943.9300999,1022.256699,-8.297923697
forward,load_mean_3d,2025-06-17,1190.912625,1250.850087,-5.032901754
forward,load_mean_3d,2025-06-18,729.6239554,696.7106705,4.510992916
forward,load_mean_3d,2025-06-19,638.4440115,604.4817864,5.319530676
forward,load_mean_3d,2025-06-20,1354.423409,1193.05764,11.91398258
forward,load_mean_3d,2025-06-21,1362.496879,1178.3814,13.51309359
forward,load_mean_3d,2025-06-22,721.90868,754.1600638,-4.467515725
forward,load_mean_3d,2025-06-23,622.5064456,628.0307658,-0.8874317989
forward,load_mean_3d,2025-06-24,1138.86471,1157.45151,-1.632046284
forward,load_mean_3d,2025-06-25,767.3911846,737.9882465,3.831544938
forward,load_mean_3d,2025-06-26,626.5419148,610.2177249,2.605442596
forward,load_mean_3d,2025-06-27,1065.675837,916.9768685,13.95348977
forward,load_mean_3d,2025-06-28,912.0136305,823.6377167,9.690196599
forward,load_mean_3d,2025-06-29,700.0963593,736.1752033,-5.153411173
forward,load_mean_3d,2025-06-30,685.6843897,723.5705606,-5.525307487
forward,load_mean_3d,2025-07-01,770.3661751,769.2961928,0.1388926913
forward,load_mean_3d,2025-07-02,906.913079,952.2477971,-4.998794176
forward,load_mean_3d,2025-07-03,772.9118133,764.5391646,1.083260542
forward,load_mean_3d,2025-07-04,1128.821806,1121.95447,0.6083631772
forward,load_mean_3d,2025-07-05,1073.426372,996.4032027,7.175449709
forward,load_mean_3d,2025-07-06,787.3543676,799.0139705,-1.480858344
forward,load_mean_3d,2025-07-07,775.0104961,789.4486388,-1.862960924
forward,load_mean_3d,2025-07-08,947.9797188,924.0033738,2.529204424
forward,load_mean_3d,2025-07-09,696.7873614,666.6155333,4.330134246
forward,load_mean_3d,2025-07-10,790.602641,699.4015255,11.53564519
forward,load_mean_3d,2025-07-11,1077.089046,877.4268592,18.53720336
forward,load_mean_3d,2025-07-12,1038.669595,888.2167213,14.48515243
forward,load_mean_3d,2025-07-13,1043.275031,1111.936566,-6.581345542
forward,load_mean_3d,2025-07-14,721.5364325,751.2229041,-4.114341319
forward,load_mean_3d,2025-07-15,699.165301,710.2946366,-1.591803193
forward,load_mean_3d,2025-07-16,754.0593782,697.3684179,7.518102946
forward,load_mean_3d,2025-07-17,701.629519,615.235909,12.31328038
forward,load_mean_3d,2025-07-18,1091.296306,815.9417714,25.23187638
forward,load_mean_3d,2025-07-19,1269.405987,1089.399465,14.18037444
forward,load_mean_3d,2025-07-20,562.6113258,593.2561296,-5.446887126
forward,load_mean_3d,2025-07-21,554.9974741,586.178003,-5.618138887
forward,load_mean_3d,2025-07-22,572.5156444,567.4973886,0.8765272798
forward,load_mean_3d,2025-07-23,577.5096716,527.2391169,8.704712183
forward,load_mean_3d,2025-07-24,598.8472557,566.3470667,5.427124985
forward,load_mean_3d,2025-07-25,1175.497346,890.0675854,24.28161674
forward,load_mean_3d,2025-07-26,881.0996005,778.3021001,11.66695574
forward,load_mean_3d,2025-07-27,560.7487805,596.9378449,-6.45370363
forward,load_mean_3d,2025-07-28,550.2425811,545.8668121,0.7952436157
forward,load_mean_3d,2025-07-29,526.6079103,516.7822169,1.865846141
forward,load_mean_3d,2025-07-30,563.4734519,532.0958065,5.56861114
forward,load_mean_3d,2025-07-31,415.0792741,400.422773,3.5310125
forward,load_mean_3d,2025-08-01,989.0989311,941.853138,4.776649904
forward,load_mean_3d,2025-08-02,984.2815711,969.9464376,1.456405753
forward,load_mean_3d,2025-08-03,1133.055315,1192.619454,-5.256948896
forward,load_mean_3d,2025-08-04,738.9891735,719.3048234,2.66368585
forward,load_mean_3d,2025-08-05,741.8927958,760.6313922,-2.525782234
forward,load_mean_3d,2025-08-06,641.5707512,667.0193089,-3.966601925
forward,load_mean_3d,2025-08-07,892.0181131,944.2046347,-5.850388107
forward,load_mean_3d,2025-08-08,1280.488515,1262.406504,1.412118185
forward,load_mean_3d,2025-08-09,838.9394898,830.6459425,0.9885751458
forward,load_mean_3d,2025-08-10,654.4901894,669.9409599,-2.360733708
forward,load_mean_3d,2025-08-11,740.6546371,729.7840981,1.467693371
forward,load_mean_3d,2025-08-12,500.7782285,505.8350564,-1.009793889
forward,load_mean_3d,2025-08-13,560.121212,598.0577504,-6.772915851
forward,load_mean_3d,2025-08-14,663.1440137,709.717736,-7.023168621
forward,load_mean_3d,2025-08-15,886.2748453,868.1156493,2.048935058
forward,load_mean_3d,2025-08-16,887.7239803,864.2341787,2.646070419
forward,load_mean_3d,2025-08-17,786.0877914,771.8618413,1.809715184
forward,load_mean_3d,2025-08-18,710.9449985,688.2767699,3.18846446
forward,load_mean_3d,2025-08-19,564.5628797,579.8001273,-2.698946071
forward,load_mean_3d,2025-08-20,544.0836533,559.8063156,-2.88975091
forward,load_mean_3d,2025-08-21,515.920823,545.0227537,-5.6407746
forward,load_mean_3d,2025-08-22,623.5418859,610.81021,2.041831703
forward,load_mean_3d,2025-08-23,525.4280052,513.0673622,2.352490317
forward,load_mean_3d,2025-08-24,798.0630413,775.5188945,2.824857895
forward,load_mean_3d,2025-08-25,507.5160592,531.5483864,-4.735284092
forward,load_mean_3d,2025-08-26,543.2726747,557.0961189,-2.54447625
forward,load_mean_3d,2025-08-27,524.9447384,541.8396823,-3.218423325
forward,load_mean_3d,2025-08-28,675.5795234,662.7554559,1.89823211
forward,load_mean_3d,2025-08-29,641.20586,591.9483713,7.682008507
forward,load_mean_3d,2025-08-30,901.8015944,872.3069543,3.270635174
forward,load_mean_3d,2025-08-31,506.3775778,495.1271398,2.221748848
forward,load_mean_3d,2025-09-01,963.5420398,1006.376229,-4.445492531
forward,load_mean_3d,2025-09-02,899.756576,901.7087223,-0.2169638275
forward,load_mean_3d,2025-09-03,728.7819953,738.8757369,-1.385015222
forward,load_mean_3d,2025-09-04,835.5851007,817.341859,2.183289497
forward,load_mean_3d,2025-09-05,1273.342502,1222.68769,3.97809794
forward,load_mean_3d,2025-09-06,1216.381428,1412.651953,-16.13560683
forward,load_mean_3d,2025-09-07,755.7294026,779.6050317,-3.159282812
forward,load_mean_3d,2025-09-08,778.2858567,722.3951453,7.181257489
forward,load_mean_3d,2025-09-09,762.2304256,745.7707811,2.159405334
forward,load_mean_3d,2025-09-10,848.4299379,909.5303606,-7.201587311
forward,load_mean_3d,2025-09-11,759.6196771,765.7810863,-0.8111176445
forward,load_mean_3d,2025-09-12,752.7611843,760.7773137,-1.064896752
forward,load_mean_3d,2025-09-13,906.9251594,840.2620425,7.350454017
forward,load_mean_3d,2025-09-14,713.1968549,612.5388571,14.11363457
forward,load_mean_3d,2025-09-15,770.2826548,716.0518386,7.040378739
forward,load_mean_3d,2025-09-16,603.789939,587.1799298,2.750958253
forward,load_mean_3d,2025-09-17,691.9884142,727.0207592,-5.062562372
forward,load_mean_3d,2025-09-18,635.9114045,680.206722,-6.965642893
forward,load_mean_3d,2025-09-19,812.3521433,805.2014244,0.8802486678
forward,load_mean_3d,2025-09-20,809.1339228,736.8408868,8.934619349
forward,load_mean_3d,2025-09-21,610.5568473,539.7030635,11.6047808
forward,load_mean_3d,2025-09-22,594.0534948,485.8357595,18.21683337
forward,load_mean_3d,2025-09-23,691.6854454,697.7078165,-0.8706806158
forward,load_mean_3d,2025-09-24,661.8406957,712.0905269,-7.592435991
forward,load_mean_3d,2025-09-25,571.1305925,607.2618315,-6.326265732
forward,load_mean_3d,2025-09-26,903.8220754,882.254655,2.386246254
forward,load_mean_3d,2025-09-27,806.7850425,802.9519907,0.4751019912
forward,load_mean_3d,2025-09-28,757.3783607,682.4403545,9.894394937
forward,load_mean_3d,2025-09-29,638.7721485,545.8972231,14.53960157
forward,load_mean_3d,2025-09-30,839.8597611,850.5897375,-1.277591444
forward,load_mean_3d,2025-10-01,879.5113845,843.814166,4.058755709
forward,load_mean_3d,2025-10-02,624.8353521,572.2201478,8.420650995
forward,load_mean_3d,2025-10-03,968.8714336,843.8462094,12.90421204
forward,load_mean_3d,2025-10-04,698.835044,698.3375798,0.07118478072
forward,load_mean_3d,2025-10-05,441.2007376,519.7888777,-17.81233198
forward,load_mean_3d,2025-10-06,395.9132602,373.332963,5.703344508
forward,load_mean_3d,2025-10-07,444.4312781,455.4725956,-2.484370045
forward,load_mean_3d,2025-10-08,518.5000842,577.9569223,-11.4670836
forward,load_mean_3d,2025-10-09,531.6233121,531.8537163,-0.04333974773
forward,load_mean_3d,2025-10-10,670.8421172,652.4590575,2.740296009
forward,load_mean_3d,2025-10-11,585.8514903,573.9141397,2.037606938
forward,load_mean_3d,2025-10-12,460.4298886,411.5510759,10.61590786
forward,load_mean_3d,2025-10-13,428.7560081,422.2187245,1.524709511
forward,load_mean_3d,2025-10-14,549.234488,547.0861077,0.3911590425
forward,load_mean_3d,2025-10-15,600.2467268,690.7698146,-15.08097984
forward,load_mean_3d,2025-10-16,730.3686456,780.5875148,-6.875824894
forward,load_mean_3d,2025-10-17,550.6338901,557.3049942,-1.211531698
forward,load_mean_3d,2025-10-18,611.1527219,583.4715487,4.529338118
forward,load_mean_3d,2025-10-19,753.2127628,736.9046962,2.165134122
forward,load_mean_3d,2025-10-20,764.6599856,715.7076898,6.401838299
forward,load_mean_3d,2025-10-21,907.2320455,896.4201672,1.191743428
forward,load_mean_3d,2025-10-22,844.2547573,916.8451861,-8.598166401
forward,load_mean_3d,2025-10-23,662.4723888,705.5252082,-6.498809634
forward,load_mean_3d,2025-10-24,653.3591277,624.8247006,4.367341924
forward,load_mean_3d,2025-10-25,676.9221669,651.3142976,3.782985781
forward,load_mean_3d,2025-10-26,638.478114,608.4583556,4.7017678
forward,load_mean_3d,2025-10-27,719.75905,683.4353969,5.046640688
forward,load_mean_3d,2025-10-28,764.1505587,755.8448575,1.086919475
forward,load_mean_3d,2025-10-29,1040.632875,1102.691278,-5.963525125
forward,load_mean_3d,2025-10-30,645.5956187,684.0449093,-5.955630654
forward,load_mean_3d,2025-10-31,880.02925,882.721897,-0.3059724371
forward,load_mean_3d,2025-11-01,670.7542511,635.0002022,5.330424492
forward,load_mean_3d,2025-11-02,690.3952345,722.3887527,-4.634087346
forward,load_mean_3d,2025-11-03,777.4778859,772.3491054,0.6596689846
forward,load_mean_3d,2025-11-04,532.717322,521.2185772,2.158507759
forward,load_mean_3d,2025-11-05,654.4416151,704.1881386,-7.601369225
forward,load_mean_3d,2025-11-06,868.7820232,880.9579794,-1.401497264
